"ID","a","1","2","3","4","5","6","7","8","9","cat","639","10","11","12","13","14","143","67","exhib","15","37","16","17","217","18","19","xxii","b","no","581","316","52","127","91","197","348","20","159","39","21","22","379","23","24","25","26","27","28","321","294","265","277","291","46","320","204","78","1876","34","161","c","53","54","ch","117","139","183","29","30","31","32","33","35","36","38","40","41","42","43","44","45","47","48","49","50","51","55","56","57","58","59","60","61","62","63","64","65","66","68","69","70","71","72","73","74","75","76","77","79","80","81","82","83","84","108","412","86","85","87","89","90","92","132","93","94","95","96","97","98","99","100","101","103","104","105","106","107","109","110","111","112","113","114","115","116","118","119","120","121","122","124","125","126","128","332","nos","rhy","253","382","xv","713","34a","429","136","200","731","541","d","190","e","438","361","places","278","102","225","xxxiv","138","500","306","201","268","240","494","364","f","g","152","viii","147","189","355","346","473","487","353","133","157","360","508","232","1004","etc","145","579","158","236","172","168","188","193","185","385","860","259","288","405","374","181","269","301","829","693","489","341","501","452","493","525","295","700","597","376","549","297","465","293","559","393","377","882","616","408","588","285","347","669","180","228","557","156","173","313","520","416","553","233","328","608","512","648","577","449","309","272","481","617","620","584","565","605","582","141","397","135","194","543","389","637","169","352","440","365","241","137","437","384","407","284","252","516","1890","260","213","748","611","373","lxi","146","522","845","174","333","521","340","536","672","720","589","274","207","166","171","878","painters","634","299","271","322","1882","289","292","305","1457","339","176","263","1474","239","797","1487","1141","282","394","xix","247","1614","1618","1628","1629","xvi","3103","ed","242","167","144","164","179","237","296","198","552","186","192","609","251","337","264","6635","478","612","234","xxi","211","318","334","324","356","503","266","358","280","1888","177","279","1017","442","484","2231","2765","267","331","338","203","1880","1881","436","367","363","163","223","774","614","al","178","155","244","249","130","150","153"
"let194",,"Van Gogh means the time he spent in Dordrecht Amsterdam and the Borinage (from early 1877 until about August 1880 when he decided to become an artist)","In fact the flat was located in a small street off Schenkweg though it was considered part of the same street. The house number was 138 (from 1884 number 9). The owner of the house was Adrianus Johannes van der Drift. Van Gogh made a drawing of the group of houses to which his flat belonged: Houses on Schenkweg (F 915 / JH 122). See exhib","Regarding this saying see letter 182 n. 7","Artists prefer a north-facing studio because the northern light is the most constant in quantity and colour","Anton Mauve Fishing boat on the beach 1882 (The Hague Kunstmuseum). Ill. 239 . The canvas measuring 115 x 172 cm was shown at the 1882 Salon which opened on 1 May 1882. Its title was Sur la plage a Scheveningue (On the beach at Scheveningen). See exhib",,,,,"Paris 1882 p. 157 cat. no. 1811.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"let195",,"Van Rappard had studied for a time at the Brussels Academy (see letter 178 n. 1). He had meanwhile returned to the Netherlands (see l. 7) but had apparently written to Van Gogh while still in Brussels. It is not clear whether the present letter is a response to that letter (in which he must have announced his return) or to another letter written after his return","Joseph van Severdonck taught at the Brussels Academy of Fine Arts giving lessons in drawing and painting after the antique head torso and fragments from 1875 he gave the course in painting from life. See exhib","Lambiek is a Belgian beer","There is nothing in any of the letters to suggest that Van Gogh was actually considering various studios. As regards his choice see letter 194 n. 2.",,,,,,"Brussels 1987 pp. 246-247. For Stallaert cf. letter 178",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"let196",,"The term village constable style characterizes the sober respectability of the furniture","This description is too general to be linked to a specific painting by De Bock.3. Said about the character Tillet in La Maison Nucingen (1838) by Honore de Balzac. See Oeuvres completes. Paris 1879 vol 8 p. 605.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"let197","Read: benijdt (envies).","Theo is referring to letters 194 and 196","Vincent wrote note numbers on Theos letter and sent it back to him (letter 199). These numbers which he placed in brackets obliquely above twelve words in the letter are printed here in bold type",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"let198",,"Van Gogh is actually referring to his last letter but one letter 194","Rijnspoor Station (1870) renamed Staatsspoor in 1890 was located in Rijnstraat near Schenkweg on the site of the present-day Central Station. See exhib",,,,,,,,"The Hague 1990 pp. 30 38 41-42.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"let199","Read: tijdens welke scenes echter (during which scenes however translated here as when)","Mr van Gogh must have visited Vincent who was taking lessons from Mauve in painting in both oils and watercolours some time between 27 November and about 21 December 1881","Van Gogh is referring to his letter of 18 November 1881 (letter 186)","There are several drawings from November-December in which Van Gogh used the drawing materials mentioned: Woman sewing (F 886 / JH 69) Mother by a cradle and a child sitting on the floor (F 1070 / JH 74) and Girl with a black cap sitting on the ground (F 873 / JH 79)","The Van Gogh estate contains 22 prints after the work of Hubert von Herkomer they all came from The Graphic and date from the period 1872-1879","Three works by Francis Montague Holl have been preserved in Van Goghs estate they all came from The Graphic (1872-1873)","Van Goghs estate contains three works by Frederick Walker: two from The Graphic (1871 and 1877) and one from The Illustrated London News (1875)","There were two booksellers in The Hague by the name of Blok: Jozef Blok known as the open-air librarian of the Binnenhof who had a stall in Grote Markt and a book storeroom at Herderstraat 10 and his brother David Blok who had a shop at Stationsweg 3. Jozef who sold collectors items magazines and literary works was well known among artists. In November 1882 Van Gogh made a portrait drawing of him (F 993 / JH 254 ) (see letter 280). Regarding the Blok brothers see J.E. Heijbroek Bij de nieuwe voorplaat Boekenwereld. Tijdschrift voor Boek en Prent 10-1 (1993) pp. 23-28","Houseless and hungry by Samuel Luke Fildes appeared in The Graphic 1 (4 December 1869) p. 9 and was reprinted in The Graphic Portfolio 1877. Van Goghs copy is still extant. Ill. 1905 . (t*151)","In his letters Van Gogh mentions Irish emigrants by Francis Montague Holl three times and Emigrants once (in the present letter as well as in letters 249 311 and 307). An engraving called Gone Euston station. Departure of emigrants 9.15 p.m. Train for Liverpool September 1875 appeared in The Graphic 13 (19 February 1876) pp. 180-181 but neither its title nor the accompanying commentary indicates that these emigrants are bound for Ireland. Ill. 1906 . The Illustrated London News 65 (5 September 1874) pp. 220-221 published an engraving titled Irish emigrants leaving Queenstown harbour (Ill. 1907 ). Even though it was made by Michael FitzGerald Van Gogh could nevertheless have had this print in mind (perhaps in addition to the above-mentioned work by Holl). Indeed in a later letter he compares this print to the women reading the Bible by Rembrandt (letter 249) and he writes: The woman I wrote to you about is as a type rather like the central figure in that print namely the mother with her child on her arm (letter 311). Because both Rembrandts Holy Family in the evening (see letter 37) and FitzGeralds engraving show the woman with the baby in the centre of the print sitting and not standing and because Van Gogh speaks specifically of the central figure (in Holls Gone there can be no mistaking this figure) the print in question is most likely Irish emigrants leaving Queenstown harbour. About a year later Van Gogh drew Woman with a baby on her lap (F 1066 / JH 322) who like FitzGeralds main figure is a seated woman wearing a cap on her head (see cat. Otterlo 2003 p. 188)",,,"Frederick Walker The old gate in The Graphic 13 (29 January 1876) Supplement between pp. 102-103. Ill. 1908 ","Francis Montague Holl The school board elections A board school appeared in The Graphic 14 (2 December 1876) pp. 544-545. Ill. 1909 ","An engraving with the title The invalids is not known. Van Gogh is very probably referring to one of the prints relating to Hubert von Herkomers painting The last muster (Sunday at Chelsea hospital / Chelsea pensioners) 1875 (Port Sunlight Lady Lever Art Gallery). A print titled Sunday at Chelsea hospital after a drawing which Herkomer later used for the painting was published in The Graphic 3 (18 February 1871) p","See letter 172 for the Etten diggers and people in the potato field","A drawing with the motif of the letter sketch Man putting potatoes in a sack (F - / JH 60) which Vincent had sent to Theo in October 1881 (letter 175)",,,,"At The Hague artists society Pulchri Studio located in the Hofje van Nieuwkoop on Prinsengracht artists drew from dressed models. The society also organized art viewings and mounted exhibitions. At first there were two categories of membership: working and art-loving only the working members were allowed to take part in life-drawing. The annual contribution was either 10 guilders or 5 guilders depending on the type of membership. Later on the categories were expanded to include special members and outside members. Mauve was a member of the board from 1878 to 1883. See S. de Bodt Pulchri Studio. Het imago van een kunstenaarsvereniging in de negentiende eeuw De Negentiende Eeuw 14 (1990) pp. 24-42 espec. 28-29 and Van Kalmthout 1998 pp. 336-342. See also letter 202 n. 1.",,,,,,,,"Read: verzwijg (keep silent about refrain from saying)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"There is an impression in Van Goghs estate. Ill. 171 (t*163). An engraving of a detail from the painting depicting two men and titled The last muster. Sunday at the Royal hospital Chelsea appeared in The Graphic 11 (15 May 1875) Supplement between pp. 480-481. Ill. 1910 (cf. also letters 303 and 304). It is also possible that Van Gogh is referring to Herkomers Rome On the steps of St. Peters Per carita signori in The Graphic 5 (24 February 1872) p. 172 a copy of which is also to be found in the estate. Ill. 1911 (t*575)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"let200","Yellow soap a common soap made of linseed rapeseed and other vegetable oils. It is a soft soap and is also used to soften the skin to aid in the removal of a wood splinter","Because Van Gogh says in letter 322 that a nice saying is Theres something diabolical about watercolour there is a good chance that this is a quotation","This watercolour of a girl grinding coffee is not known","This watercolour of a woman knitting is not known but it is assumed to be the watercolour Woman at the window knitting (F 910a / JH 90) which measures 33 x 26 cm. Although the motif is the same the position of the knitting woman and the composition (with the chair) differ from the letter sketch (cf. Hulsker 1993-1 p. 35 and see letter 205)","The Hague had various soup kitchens where the poor could get food: the so-called s-Gravenhaagsche Volksgaarkeukens at Torenstraat 19 and Stationsweg 26 and several private charitable institutions. Van Gogh is probably referring here to one of the municipal institutions (cat. Amsterdam 1996 p. 211 and Adresboeken 1882-1883)","The third-class waiting room in the Rijnspoor railway station near Schenkweg in The Hague. See exhib","This mother with a little child was most likely Clasina Maria Hoornik called Christien or Sien and her four-year-old daughter Maria Wilhelmina Hoornik cf. letter 207 n. 2 and letter 228: at the end of January I met Christien","An expression meaning to make use of opportune moments (translated in this letter as whenever possible) though in the context of this letter it could have been intended literally: in between the showers.8. In the summer of 1881 Van Gogh usually drew on large sheets varying in size from c. 30-50 cm x c. 50-60 cm",,"The watercolour matching this description is Meadows beside Schenkweg (F 910 / JH 99 ).","The Hague 1990 p",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"An example of a drawing made there is Waiting room (F 909 / JH 94)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"let201",,"This watercolour of a woman knitting is not known. Cf. the letter sketch in letter 200 as well as n. 3 to that letter","The letter sketch at the end of the letter is Scheveningen woman sewing (F - / JH 96) which was based on a large watercolour Scheveningen woman (F 946v / JH 95 ) only a part of which survives. Van Gogh later painted the watercolour Bleaching ground (F 946 / JH 158 ) on the back of that incomplete work","Only one letter Theo wrote to Vincent in this period has survived (letter 197 of 5 January) but it would have been strange for Vincent to think it brief. Vincents requests for letters from Theo generally had an ulterior motive i.e. the hope that he would send money along with the letter","Van Gogh says in letter 202 of Sunday that he and Mauve spoke yesterday which must therefore have been Saturday.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"let202","Read: in slechte staat (in poor condition in a bad state)","Van Gogh had indeed become an associate member of this artists society evidently after Mauve had put in a good word for him (cf. letter 199). He is listed as no. 18 in the membership records and paid a six-month fee of 6.25 guilders. See Archief Pulchri inv. no. 59-289 October 1881- September 1882 in GAH. The figure drawing (mentioned in letter 203 l. 121) of Artzs model was probably made at Pulchri. There are no other indications of drawings made there","Theo had visited Etten in July 1881 (see letter 170 n. 1)","Something Mauve had said prompted Van Gogh to use this metaphorical expression (see letter 192).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"let203",,"Van Gogh was in Brussels from October 1880 to April 1881 (see letters 160-165)","It is not known which drawing this was but later in the letter it appears to have been a figure drawing from a female model done in watercolour on Whatman paper (cf. also letter 206)","Van Gogh must mean that he wants to heighten the colour which sometimes causes the paint to become too thick and not transparent enough","Mauves Fishing boat on the beach was presented at the 1882 Salon. Apparently the canvas had previously been intended for the Paris Salon but was not exhibited there he had made sketches of the motif six years earlier. Regarding this work see letter 194 n. 5","A winter is too vague an indication to permit identification of this work","It is not known which drawings are referred to here","Nothing has been discovered about this model used by David Adolph Constant Artz. This figure drawing was presumably made at Pulchri (cf. letter 202 n. 1)","A daalder is 1.50 guilders","From letter 204 it emerges that Theo could not have any money from Goupil until the inventory was completed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"let204","Illustrated magazines","This pen-and-ink drawing is not known","In the summer of 1881 Van Gogh usually drew on large sheets varying in size from c. 30-50 cm x c. 50-60 cm","Van Gogh wonders how drawings are transferred to wood-blocks in order to made wood engravings","Mr van Gogh had celebrated his 60th birthday on 8 February 1882","George Hendrik Breitner was one of the most talented pupils of the Dutch history painter Charles Rochussen. Rochussen advised Breitner to attend classes at the Academy in The Hague. See exhib","Breitner later revealed the trouble Van Gogh could cause in such situations. According to his own account Breitner made discreetly small sketches in a sketchbook of modest size whereas Van Gogh made large drawings working frantically with a carpenters pencil. See exhib","Christiaan Siebenhaar was a fencing teacher who had a fencing hall at Juffrouw Idastraat 16. Other rooms in this house were rented out as studios. Breitner was registered as living at this address in 1882-1883. See Adresboek 1882-1883 exhib","It cannot be ascertained which sketches by Bosboom and Henkes were on display at this viewing which must have taken place on Saturday 11 February 1882 in the Hofje van Nieuwkoop (See Archief Pulchri and Archief Hardenberg in GAH inv. no. 59.1-479). Henkes is known for his genre pieces situated in middle-class interiors workshops and factories as well as for his townscapes","It is not known which of De Bocks drawings Van Gogh is referring to here","The Hague 1990 p. 156 and Hefting 1970 p. 102 (n. 3)",,"Theos salary was tied to the sales and profits he made as the manager of the boulevard Montmartre branch. See Account book 2002.",,,,,,,,,,,,,,,,"Read: binnenkort (soon)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
